Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
213,0.3881032,0.16302736,0.018887173,0.10376615,0.102686636,0.049226094,0.048986103,0.07248106,0.021997504,0.030838866
214,0.84417707,0.044578347,0.00380156,0.020036263,0.035661183,0.0072308066,0.022635758,0.0070169256,0.0031302706,0.011731744
215,0.9878312,0.0049597425,0.0006408136,1.5174371e-05,0.0055228975,0.00010281363,0.00049833965,0.00029486802,6.4386026e-05,6.9753994e-05
216,0.67470556,0.06720058,0.010712933,0.0740012,0.03343816,0.032074578,0.06426741,0.019441167,0.012597341,0.011561072
217,0.8049499,0.0027118432,0.002722414,0.010022272,0.05021615,0.011039497,0.03512954,0.055153236,0.004307483,0.023747642
218,0.10613681,0.88179725,0.0018952815,0.00023066881,0.0023962187,0.00016346466,0.0056924988,0.0006796986,0.00065580144,0.00035230603
219,0.30890897,0.07773917,0.120814644,0.11878733,0.060958322,0.11267839,0.04478887,0.026579306,0.050528735,0.07821628
220,0.4331366,0.3038898,0.01036749,0.12202356,0.030665182,0.026661223,0.04432468,0.015645133,0.0074397023,0.005846527
221,0.23158456,0.040214974,0.16729215,0.03847375,0.19067408,0.17923953,0.051646207,0.0661928,0.024093619,0.010588332
222,0.66711766,0.00893535,0.013867532,0.004051996,0.12932104,0.009641816,0.023167297,0.13334207,0.0010084715,0.0095468685
223,0.9641217,0.028910516,0.00029743573,8.482401e-05,0.0017269733,8.3826984e-05,0.0025134827,0.001762409,2.4815628e-05,0.00047414654
224,0.81442386,0.067525834,0.0026540498,0.014748435,0.037789144,0.0087205805,0.026103182,0.020328335,0.0017958012,0.0059107128
225,0.13035555,0.35644278,0.048485346,0.34901652,0.03108594,0.02180594,0.03250523,0.0011462385,0.0026024345,0.026554003
226,0.14172307,0.5384793,0.07437932,0.073701985,0.049949586,0.030611489,0.02628029,0.025968375,0.030879792,0.008026704
227,0.98899454,0.0041172653,0.0017662405,3.7223286e-05,0.0036097425,0.00017849346,0.0011793863,3.831613e-05,2.503822e-05,5.3745265e-05
228,0.19749025,0.3808246,0.062358517,0.16704185,0.04705104,0.100404404,0.021978574,0.007866535,0.009957347,0.005026913
229,0.054571047,0.11849101,0.647352,0.012411093,0.025329461,0.095066026,0.017695276,0.0032659573,0.019938251,0.005879918
230,0.9604941,0.017367264,0.0017761297,0.0008120923,0.0123425005,0.00046957057,0.004442506,0.0016146987,0.0003152737,0.0003659575
231,0.19964053,0.16837302,0.14740138,0.059620626,0.10108625,0.057757076,0.089800835,0.060919087,0.0754951,0.039906077
232,0.16023873,0.026903382,0.14315827,0.12617995,0.07825429,0.29952532,0.027233774,0.056465194,0.02155294,0.06048813
233,0.35439414,0.13392685,0.009237793,0.26076233,0.078458965,0.039075714,0.071888976,0.021544833,0.004670302,0.026039978
234,0.96749306,0.005398538,0.0012428063,0.0004596389,0.015422634,0.0010144236,0.0035681122,0.003873127,0.00011088321,0.0014167775
235,0.6964646,0.0054871924,0.000959829,0.06480388,0.045081522,0.075550675,0.059699256,0.034858767,0.0032888022,0.013805507
236,0.97298086,0.008638904,0.0017988434,0.00034995883,0.0053127124,0.0005145323,0.003631941,0.004206874,0.00012369231,0.0024416964
237,0.08509974,0.1141065,0.55499846,0.023954436,0.06543892,0.05121085,0.02025348,0.017739048,0.052160528,0.015038034
238,0.23584102,0.025081271,0.10140118,0.04889018,0.3008265,0.12958132,0.03581364,0.0689935,0.03690082,0.016670605
239,0.7729937,0.0056095608,0.004770635,0.004909725,0.031300787,0.0035759585,0.03968615,0.097650394,0.0025695057,0.036933575
240,0.94691026,0.004003305,0.0111504365,0.00010633642,0.028909724,0.004616987,0.002047386,0.0020355382,0.00016295892,5.6913876e-05
241,0.23535818,0.08315556,0.12668669,0.009694663,0.04135655,0.021201158,0.03981684,0.16948618,0.20131223,0.07193184
242,0.6704164,0.21911456,0.0038805902,0.0084066205,0.0222037,0.0074168704,0.03054006,0.024864666,0.004627834,0.00852862
243,0.6224564,0.00585285,0.0020620413,0.0030865483,0.018281026,0.0049699578,0.07512368,0.23533729,0.0041971947,0.028633153
244,0.802609,0.11253743,0.006754041,0.010066439,0.018354088,0.009079559,0.0132785095,0.017127154,0.006653139,0.0035406805
245,0.7492088,0.028006569,0.04956321,0.008683526,0.066416524,0.04672859,0.01576073,0.0091693485,0.018341482,0.008121095
246,0.51885617,0.2807625,0.0140243145,0.07368125,0.04170384,0.008432033,0.043049384,0.0035474917,0.0024139178,0.013529029
247,0.13380295,0.12601842,0.44342875,0.004881437,0.06954699,0.072435334,0.03413307,0.008220548,0.09718637,0.010346185
248,0.09506468,0.8776318,0.0027210058,0.0114129735,0.0038529204,0.0026941604,0.0050300146,0.000371183,0.00096656807,0.0002547708
249,0.5293234,0.16398573,0.14087361,0.03854481,0.03047144,0.046406258,0.02566246,0.0048670913,0.011185004,0.00868022
250,0.14680824,0.83290106,0.0018846815,0.0053406465,0.002912534,0.002998758,0.005547277,0.0009658748,0.0004692979,0.00017149822
251,0.99970156,9.74808e-05,1.8273555e-06,4.102596e-08,0.0001635638,5.426384e-07,1.3556559e-05,1.6556278e-05,2.527277e-07,4.6798145e-06
252,0.39901385,0.08703928,0.029295191,0.08987906,0.05968554,0.03204861,0.093238525,0.1212082,0.022915743,0.065676056
253,0.8346917,0.10519362,0.00076433434,0.006595339,0.04175845,0.00082387944,0.0047969925,0.0042864275,0.0003676265,0.00072164205
254,0.16956735,0.091522545,0.5181604,0.011566656,0.09976041,0.03144033,0.01642725,0.005269716,0.04738147,0.008903831
255,0.97648174,0.0038165576,0.00011105031,0.0006719012,0.0072536375,0.00031854777,0.006086274,0.003992938,0.000100484736,0.001166814
256,0.923127,0.071346685,2.8711868e-06,0.0015130475,0.00019393141,0.0028997187,0.0006842217,1.8411783e-06,9.539363e-07,0.00022981438
257,0.8645279,0.008932703,0.0007794832,0.0033700129,0.023716245,0.00365438,0.028139332,0.054418463,0.003357627,0.009103987
258,0.34276763,0.21583785,0.0397512,0.2453445,0.016964179,0.025648769,0.045914978,0.023586612,0.03572549,0.008458802
259,0.94230837,0.0014706902,0.00015164976,0.0009352552,0.006573985,0.00017216253,0.019897586,0.02625133,4.901852e-05,0.0021900663
260,0.52102745,0.3800496,0.005469527,0.044160783,0.019172011,0.0064620455,0.019235391,0.0016433982,0.0007045128,0.0020752905
261,0.33279115,0.01793566,0.035238776,0.05077701,0.039958466,0.4353408,0.022660451,0.016285067,0.040178265,0.008834335
262,0.2954081,0.6781564,0.0008290072,0.0067639784,0.007972883,0.001439953,0.007851281,0.00059401995,0.00042354263,0.00056079205
263,0.8588039,0.07691253,0.010160683,0.0010598463,0.02833176,0.010229037,0.009680756,0.002850411,0.0010491557,0.00092197204
264,0.47439826,0.1689767,0.0180723,0.045764893,0.14859311,0.07006458,0.04057957,0.009755264,0.0066478946,0.017147448
265,0.2876005,0.15865567,0.004540658,0.32443163,0.078169696,0.08091823,0.04409786,0.0076737264,0.0065276534,0.0073843566
266,0.10791631,0.18146333,0.0067646406,0.62344414,0.012386806,0.039585136,0.017550727,0.0062524676,0.002660071,0.0019762984
267,0.96794283,0.016818656,0.000800359,0.00017321263,0.009150735,0.0007193555,0.0032228609,0.00019249985,5.0572133e-05,0.0009289636
268,0.7606385,0.004846536,0.0024984735,0.025202112,0.020917987,0.057843532,0.054402594,0.05717862,0.0035086619,0.012963191
269,0.6725797,0.023052283,0.0018678803,0.1715431,0.01865984,0.021867484,0.037504226,0.045219388,0.0010821344,0.006623844
270,0.33342373,0.018623736,0.016342685,0.058243856,0.14780849,0.0860697,0.036780775,0.18994738,0.009238195,0.10352139
271,0.486724,0.25343934,0.0005678537,0.098138765,0.06216739,0.009263101,0.081438914,0.0014426017,0.00092604227,0.0058919108
272,0.3098798,0.62387675,0.02192382,0.009095602,0.0036822315,0.014513317,0.010280644,0.0010169173,0.0037183103,0.0020126314
273,0.14287093,0.04070073,0.05438251,0.11548078,0.06746415,0.42668942,0.056644667,0.029727578,0.027875034,0.0381643
274,0.26639125,0.12308993,0.034119595,0.1558636,0.0813292,0.19365132,0.06256774,0.011162175,0.055482887,0.016342305
275,0.34730393,0.011146875,0.0029146853,0.03024943,0.23402007,0.031033004,0.13282304,0.1635508,0.0024961717,0.04446193
276,0.53518486,0.1478821,0.006198624,0.017741947,0.07870678,0.0414136,0.11453785,0.01391419,0.013904487,0.030515505
277,0.6539324,0.00808404,0.00509837,0.012830766,0.13137351,0.06563031,0.06408822,0.03835978,0.005481152,0.01512148
278,0.9999485,5.8307646e-06,1.392838e-06,3.6219926e-06,1.4105573e-05,4.50227e-07,1.9748411e-05,3.7692514e-06,2.3994676e-06,1.7357118e-07
279,0.20475943,0.033481043,0.0053046127,0.5785222,0.05284892,0.04406801,0.048739035,0.022940824,0.0046757134,0.004660186
280,0.7547981,0.023760822,0.005131988,0.0038490698,0.05325363,0.024002261,0.071385056,0.040197987,0.0037220782,0.019899096
281,0.16180678,0.021730883,0.041812908,0.1280286,0.1784032,0.24875377,0.066829555,0.049503777,0.03903949,0.06409109
282,0.9969501,0.0020417874,9.3732335e-05,1.4380407e-05,0.0006358639,5.4314067e-05,0.00011115556,9.1578324e-05,1.9945494e-06,5.135841e-06
283,0.87437165,0.004551188,0.00022319003,0.00102329,0.0052202353,0.00051089,0.003520842,0.10934749,7.860542e-05,0.0011525964
284,0.46496463,0.0499651,0.018297771,0.056759898,0.09885321,0.14374205,0.045348816,0.08814471,0.020030089,0.013893742
285,0.64213574,0.00597465,0.001352316,0.00035091364,0.04850533,0.0023903272,0.008730996,0.2883325,5.250564e-05,0.0021747847
286,0.26001748,0.40103143,0.16528632,0.020286394,0.01446589,0.03781383,0.02329386,0.0059744986,0.05345469,0.018375555
287,0.15778059,0.07198469,0.21680586,0.06125373,0.22065942,0.06574581,0.0538009,0.060594555,0.04450823,0.04686621
288,0.64864856,0.013044003,0.013099931,0.007199859,0.104098246,0.039575674,0.034536973,0.07621657,0.034892526,0.028687716
289,0.64005196,0.003363661,9.442589e-05,0.16090873,0.024825254,0.0006628209,0.08008764,0.08466255,0.0006312581,0.0047117006
290,0.7851774,0.12478352,0.002508582,0.0024312204,0.010928714,0.0017624277,0.030073123,0.03956727,0.00014734211,0.002620451
291,0.9995789,0.0003335296,3.3543297e-06,1.0448437e-06,3.98786e-05,1.0363281e-06,2.582347e-05,1.1583164e-05,1.2552451e-07,4.694021e-06
292,0.8223928,0.0063433424,0.000832641,0.011346234,0.039584093,0.0076946653,0.054117195,0.048431423,0.00079109217,0.0084666675
293,0.062123124,0.029847208,0.4951197,0.01065301,0.058903072,0.11460372,0.013967753,0.031376466,0.07148252,0.11192352
294,0.9451154,0.0044303783,0.0009896589,0.0024311466,0.009578812,0.0024682356,0.013891573,0.017653678,0.0011960424,0.002245138
295,0.34507826,0.016226688,0.008509135,0.04458709,0.2864417,0.21754721,0.02855725,0.035251696,0.0078216605,0.009979349
296,0.3147397,0.023731451,0.0061791777,0.48528823,0.0017372285,0.112432085,0.005305369,0.03635044,0.010853085,0.0033832374
297,0.9422189,0.01970442,0.003469712,0.0006939678,0.017301364,0.0031400959,0.004715974,0.0028678244,0.0025615352,0.003326365
298,0.83615315,0.13248686,0.00065423,0.0011137788,0.017227791,0.002662733,0.00568788,0.0036002456,0.00021897383,0.0001942926
299,0.9530735,0.021852583,0.00021358696,0.0026138604,0.0018047414,0.00067385443,0.011462449,0.0063606193,0.0003121424,0.0016325982
300,0.98543304,0.006678101,5.96094e-05,0.0007326123,0.0015727198,4.0612533e-05,0.0035817644,0.0018502322,1.6898222e-05,3.4557725e-05
301,0.8966055,0.014409549,0.0012588869,0.00053111423,0.012565439,0.00033435086,0.01962071,0.05047236,0.00012891715,0.004073076
302,0.95300615,0.012520615,0.0006192195,0.00064553885,0.011374043,0.0012165947,0.002617296,0.01681427,0.00046907665,0.0007170482
303,0.2781476,0.05749285,0.08112384,0.020118602,0.106333815,0.07617085,0.07915046,0.17671753,0.09905588,0.025688592
304,0.989819,0.0023808351,0.0007608499,4.4900913e-05,0.0058716964,0.0003483611,0.00038735906,0.00033574467,2.4746061e-05,2.6586426e-05
305,0.0860628,0.11652072,0.28535318,0.07710855,0.04771816,0.2840919,0.039972674,0.005525694,0.05089395,0.006752382
306,0.9740335,0.010853311,0.0047176075,0.00047343984,0.00047812145,0.00042544838,0.0010557113,0.007782398,0.00015344388,2.7162054e-05
307,0.98557997,0.0004331511,1.8414961e-05,0.00015379829,0.00088974106,2.2079435e-05,0.0020715261,0.009736299,6.4243304e-06,0.0010885182
308,0.995194,0.004402875,2.4291248e-05,2.0957727e-05,0.00012362376,2.2656307e-06,0.00020304044,1.317311e-05,6.794125e-07,1.5073979e-05
309,0.778456,0.13067143,0.003806271,0.001652359,0.019883867,0.013076729,0.031062737,0.006033755,0.0015771281,0.013779748
310,0.95284164,0.03259432,0.00018500209,0.0001481159,0.0085273925,0.0001759935,0.003236732,0.0020248916,0.00018184996,8.4137224e-05
311,0.6240014,0.022844926,0.007906237,0.00465366,0.09506583,0.009513482,0.034837473,0.18217078,0.0040826118,0.014923576
312,0.01130946,0.0069527407,0.9432171,0.00052090455,0.00561555,0.018914178,0.0017545859,0.00011652141,0.010671774,0.0009270909
313,0.3611468,0.58649004,0.0036305806,0.024796171,0.0037793978,0.0040226723,0.014200078,0.0005848956,0.0004395316,0.0009098092
314,0.4017715,0.14148359,0.13836138,0.015314371,0.09507718,0.064172186,0.064013064,0.0019413823,0.053210095,0.024655253
315,0.14472315,0.13927028,0.30263522,0.018461365,0.06545695,0.194543,0.072116345,0.0009575974,0.046994653,0.014841386
316,0.237052,0.050003912,0.37135148,0.011007891,0.04087518,0.13065244,0.01877693,0.0073968694,0.0920524,0.04083094
317,0.14148621,0.69229704,0.13943587,0.00072369527,0.0035565877,0.012456308,0.0020513616,0.0005128306,0.007256529,0.00022359322
318,0.9415484,0.024921272,0.00019909703,0.00021679031,0.012062057,0.0008916866,0.011843712,0.00558834,0.0003783592,0.0023502863
319,0.33736563,0.61079335,0.004134066,0.015942058,0.0052310578,0.008960677,0.012428253,0.0023224114,0.0025245107,0.00029793123
320,0.9924759,0.0040349634,5.4465505e-05,7.1384115e-05,0.0015194245,7.177308e-05,0.001242391,0.00039798825,1.8134722e-05,0.0001136853
321,0.8693255,0.07473401,0.0080055855,0.0011069606,0.016374983,0.0018019318,0.014934552,0.008053292,0.0007939237,0.004869208
322,0.20438665,0.5238928,0.052523877,0.09336084,0.029631082,0.019836146,0.03673715,0.004254655,0.019781182,0.015595539
323,0.6239302,0.005312267,0.006768404,0.005393649,0.095696,0.039408807,0.027063234,0.17845218,0.006938269,0.011037064
324,0.85137904,0.034649767,0.013115993,0.0155670205,0.022986766,0.03281964,0.0145679135,0.011628717,0.00043724265,0.0028479954
325,0.9909018,0.0055928132,2.322622e-05,3.4874236e-05,0.0004394641,6.3063226e-06,0.0009748068,0.0018304065,5.7783045e-06,0.00019054464
326,0.39130065,0.027183698,0.018303573,0.025678033,0.043630317,0.025165953,0.103816636,0.3177781,0.00814865,0.03899441
327,0.16003107,0.057304062,0.15088855,0.013376901,0.09320381,0.45102474,0.016994487,0.0028641317,0.052561678,0.0017506431
328,0.64611185,0.019752655,0.0053332294,0.0082309395,0.18752457,0.044079456,0.026177412,0.025475226,0.028453564,0.008861192
329,0.84734124,0.064554185,0.0018210944,0.00703565,0.027812945,0.005336426,0.024519794,0.011025048,0.0008730477,0.009680572
330,0.9408489,0.006266693,0.00015427262,0.0007490403,0.013697484,0.00028217482,0.02418454,0.010759259,0.00012266127,0.0029349264
331,0.75926733,0.0069194534,0.00034442343,0.16650526,0.017439162,0.0016652171,0.025767,0.017045531,0.00026143485,0.0047852946
332,0.23556979,0.053399727,0.38451535,0.0029658854,0.18217497,0.032294907,0.03534351,0.049317595,0.01173666,0.012681615
333,0.53817105,0.05903225,0.029643157,0.015232005,0.037873205,0.011251636,0.0396485,0.24589628,0.007852373,0.0153996665
334,0.99655616,0.0031762924,1.7247309e-06,1.5040229e-06,6.962525e-05,1.9341417e-06,0.00014965459,3.8232127e-05,4.4713335e-08,4.7996955e-06
335,0.99380046,0.0010591927,0.00011998775,5.768325e-05,0.0019380108,0.00017621975,0.0015316628,0.0008320353,5.6166267e-05,0.0004285206
336,0.7593256,0.0059283148,0.008331754,0.0039210403,0.042327352,0.0027931363,0.03971737,0.11532354,0.001522202,0.020809831
337,0.8461643,0.005249413,0.0053099897,0.0021593026,0.04522435,0.06852228,0.0086043915,0.012236876,0.0046244464,0.0019046005
338,0.21089037,0.056542423,0.08273674,0.037198603,0.14144161,0.07774409,0.0827293,0.19293654,0.035438847,0.082341425
339,0.04653377,0.005797166,0.7770464,0.002261257,0.052021965,0.07337205,0.005992432,0.0029578586,0.031241275,0.0027759362
340,0.19023935,0.0502495,0.032448705,0.3999992,0.065989494,0.22181736,0.014758772,0.0053112353,0.009844273,0.009342188
341,0.4304713,0.009175421,0.0041222624,0.15847972,0.062848575,0.029448854,0.1126062,0.15507023,0.004428092,0.03334941
342,0.22541092,0.31086862,0.010906688,0.26873952,0.062029973,0.0715967,0.036710013,0.0030187035,0.005679971,0.0050389925
343,0.9686252,0.0032090424,0.00023923225,0.0002849642,0.014104787,0.0002620106,0.0071533117,0.005345579,3.3138793e-05,0.0007428449
344,0.39893892,0.45244908,0.09127071,0.0041933344,0.013567852,0.0071376543,0.012530421,0.0012361974,0.015550197,0.003125512
345,0.94217753,0.0029274328,3.382303e-05,0.00018680589,0.0038148982,2.5328198e-05,0.0073768515,0.04244447,1.888768e-05,0.0009940474
346,0.31017423,0.6732838,0.0031837674,0.00040075966,0.004351224,0.004000662,0.0012027749,8.178666e-05,0.0031165613,0.0002044065
347,0.10076982,0.042278685,0.44028395,0.016770354,0.062029988,0.21000028,0.04598802,0.0048874295,0.06943479,0.007556621
348,0.07280819,0.06537151,0.7632704,9.769575e-05,0.02294803,0.020125736,0.0053727184,0.0005670867,0.048793804,0.00064479874
349,0.12456298,0.015516846,0.047442637,0.13920367,0.30239826,0.25650933,0.02253778,0.048323814,0.029894078,0.013610498
350,0.92589444,0.056509554,0.0042617302,0.00062404457,0.0069353264,0.002225335,0.0018813019,0.0010882419,0.00048307164,9.686277e-05
351,0.98399496,0.009379325,2.97193e-05,0.0004260263,0.0010984812,1.4409892e-05,0.0028943138,0.002011929,2.6257057e-06,0.00014823869
352,0.023609407,0.008867397,0.8463718,0.0013097515,0.023416435,0.035085134,0.003959566,0.0022685244,0.049304087,0.0058079152
353,0.43530345,0.10950014,0.042141013,0.007925828,0.022591032,0.32255718,0.01998703,0.00037534483,0.039265595,0.00035344923
354,0.34303355,0.29020745,0.081588216,0.027714979,0.037035637,0.16619936,0.015301373,0.01598187,0.02174606,0.0011916113
355,0.9016231,0.061518926,0.00028258425,0.0017320111,0.008104622,0.0005869718,0.011563453,0.011540185,0.00024583138,0.0028024244
356,0.99860746,0.00026447885,1.8886863e-05,2.8956196e-05,0.00037308148,8.925106e-06,0.00034466002,0.00028871367,5.2326794e-07,6.43921e-05
357,0.54131424,0.011728434,0.0033093977,0.096145995,0.05829311,0.033983544,0.11794829,0.10650609,0.011127843,0.01964306
358,0.003446073,0.019701224,0.97475874,3.2997943e-07,0.00019443342,0.0014077721,6.265685e-05,1.4352256e-06,0.0004262889,9.940627e-07
359,0.3515569,0.042692598,0.034514256,0.062239114,0.120198786,0.03127001,0.08660366,0.13764895,0.0127290925,0.12054666
360,0.9822483,0.013366234,4.916398e-05,0.00013665989,0.0015197827,0.00015388563,0.00065715215,0.0017696283,2.7331145e-05,7.2053524e-05
361,0.75485575,0.007980222,0.0012661332,0.006297229,0.030700842,0.0012467497,0.03417589,0.15160619,0.00060358254,0.011267437
362,0.92975646,0.005196503,0.0015909125,0.00071844115,0.043784156,0.0061563863,0.0009936704,0.010509624,0.00082081504,0.00047293695
